Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Marital_status_group,Application_mode_group,Previous_qualification_group,Mothers_qualification_group,Fathers_qualification_group,Age_group,First_sem_approval_ratio,Second_sem_approval_ratio,Overall_approval_ratio,Grade_change,Course_load_change,Average_grade,Total_credits,Total_units_enrolled,Total_units_approved,Course_completion_ratio,Total_evaluations,Evaluation_participation_ratio,Total_without_evaluations,Without_evaluations_ratio,Financial_stability,Economic_context_score,First_sem_engagement,Second_sem_engagement,Engagement_change
1,1,2.0,9500.0,1,1,140.0,1,1,1,2.0,7.0,131.0,1,0,0,1,0,0,18,0,0,8,8,8.0,13.88125,0,0,8,8,8,13.88125,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.0,0,13.88125,0,16,16.0,1.0,16,1.0,0,0.0,1,0.0613333333333332,1.0,1.0,0.0
1,1,2.0,9254.0,1,1,127.0,1,3,19,3.0,10.0,130.9,1,0,0,1,0,0,18,0,0,6,8,6.0,11.333333333333334,0,0,6,8,5,12.6,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,1.2666666666666655,0,11.966666666666669,0,12,11.0,0.9166666666666666,16,1.3333333333333333,0,0.0,1,0.0613333333333332,1.3333333333333333,1.3333333333333333,0.0
1,1,1.0,8378.5,1,1,131.0,1,19,19,9.0,9.0,134.9,1,0,0,1,0,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,-0.1719999999999999,0.0,0.0,0.0
1,17,1.0,9238.0,1,1,132.0,1,1,19,4.0,9.0,127.1,1,0,0,1,0,0,19,0,0,6,7,6.0,12.857142857142858,0,0,6,7,6,13.666666666666666,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.8095238095238084,0,13.261904761904765,0,12,12.0,1.0,14,1.1666666666666667,0,0.0,1,0.1523333333333333,1.1666666666666667,1.1666666666666667,0.0
1,17,3.5,9773.0,1,1,113.0,1,38,38,16.5,16.5,110.2,1,0,0,1,0,0,19,0,0,6,6,5.0,11.6,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8333333333333334,1.0,0.9166666666666669,0.9000000000000004,0,12.05,0,12,11.0,0.9166666666666666,12,1.0,0,0.0,1,0.7576666666666666,1.0,1.0,0.0
1,17,1.0,9254.0,1,1,115.0,1,12,1,9.0,3.0,108.7,1,0,0,1,0,0,18,0,0,6,9,5.0,11.4,0,0,6,6,6,11.333333333333334,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8333333333333334,1.0,0.9166666666666669,-0.0666666666666664,0,11.366666666666667,0,12,11.0,0.9166666666666666,15,1.25,0,0.0,1,0.3523333333333333,1.5,1.0,-0.5
1,1,1.0,9130.0,1,1,133.1,1,1,1,3.0,9.0,138.0,1,0,0,1,0,0,20,0,0,6,11,6.0,13.333333333333334,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,-0.3333333333333339,0,13.166666666666668,0,12,12.0,1.0,21,1.75,0,0.0,1,-0.1719999999999999,1.8333333333333333,1.6666666666666667,-0.1666666666666665
1,44,1.0,9070.0,1,1,150.0,1,12,37,3.0,9.0,147.7,0,0,0,1,0,0,22,0,0,7,7,7.0,13.571428571428571,0,0,9,9,9,13.77777777777778,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,0.2063492063492091,2,13.674603174603176,0,16,16.0,1.0,16,1.0,0,0.0,1,0.3523333333333333,1.0,1.0,0.0
1,39,1.0,9556.0,1,1,133.1,1,37,38,9.0,9.0,123.0,0,0,0,1,0,0,31,0,0,7,13,6.0,11.833333333333334,0,0,7,8,7,12.228571428571428,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.8571428571428571,1.0,0.9285714285714286,0.3952380952380938,0,12.030952380952382,0,14,13.0,0.9285714285714286,21,1.5,0,0.0,1,0.3523333333333333,1.8571428571428568,1.1428571428571428,-0.7142857142857144
1,17,1.0,9853.0,1,1,141.0,1,19,19,9.0,8.0,142.8,0,0,0,1,0,0,19,0,0,7,7,7.0,14.428571428571429,0,0,7,7,7,14.142857142857142,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.2857142857142865,0,14.285714285714285,0,14,14.0,1.0,14,1.0,0,0.0,1,-0.1719999999999999,1.0,1.0,0.0
1,1,2.0,8378.5,1,1,140.0,1,1,3,3.0,3.0,138.3,1,0,0,1,0,0,18,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,High,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,0.3523333333333333,0.0,0.0,0.0
1,1,2.0,9254.0,1,1,136.0,1,38,38,9.0,7.0,125.2,1,0,0,1,0,0,18,0,0,6,8,6.0,12.285714285714286,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,0.1142857142857138,0,12.342857142857143,0,12,11.0,0.9166666666666666,17,1.4166666666666667,0,0.0,1,0.7576666666666666,1.3333333333333333,1.5,0.1666666666666667
1,1,1.0,9085.0,1,1,140.0,1,12,1,1.0,16.5,141.8,0,0,0,1,0,0,21,0,0,5,7,5.0,14.4,0,0,5,5,5,13.8,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,-0.5999999999999996,0,14.1,0,10,10.0,1.0,12,1.2,0,0.0,1,0.5253333333333333,1.4,1.0,-0.3999999999999999
1,17,3.5,9500.0,1,1,143.0,1,38,1,9.0,7.0,130.6,1,0,0,1,0,0,18,0,0,7,8,7.0,13.15,0,0,8,9,8,15.06875,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,1.9187499999999995,1,14.109375,0,15,15.0,1.0,17,1.1333333333333333,0,0.0,1,0.1523333333333333,1.1428571428571428,1.125,-0.0178571428571427
1,44,1.0,9147.0,1,1,130.0,1,2,37,2.0,8.0,130.0,0,0,0,1,1,0,25,0,0,5,6,0.0,7.399999999999999,0,0,5,5,0,6.874999999999999,0,15.5,2.8,-4.06,Single,Special_Entry,Secondary,High,Medium,Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,10,0.0,0.0,11,1.1,0,0.0,1,-0.4393333333333333,1.2,1.0,-0.1999999999999999
1,15,1.0,9119.0,1,1,133.1,1,1,3,5.0,8.0,100.0,0,0,0,1,1,0,21,0,0,5,5,0.0,7.399999999999999,0,0,6,8,0,6.874999999999999,0,11.1,0.6,2.02,Single,Special_Entry,Secondary,Medium,High,Young Adult,0.0,0.0,0.0,-0.5250000000000004,1,7.137499999999999,0,11,0.0,0.0,13,1.181818181818182,0,0.0,1,0.462,1.0,1.3333333333333333,0.3333333333333332
1,18,2.0,9500.0,1,1,129.0,1,38,37,5.0,5.0,119.0,1,0,0,1,0,0,19,0,0,8,8,7.0,12.342857142857143,0,0,8,8,7,12.342857142857143,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.875,0.875,0.875,0.0,0,12.342857142857143,0,16,14.0,0.875,16,1.0,0,0.0,1,0.4539999999999999,1.0,1.0,0.0
1,1,2.0,9773.0,1,1,132.0,1,38,1,9.0,9.0,124.3,1,0,0,1,0,0,19,0,0,6,6,5.0,12.2,0,0,6,7,5,10.8,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8333333333333334,0.8333333333333334,0.8333333333333334,-1.3999999999999986,0,11.5,0,12,10.0,0.8333333333333334,13,1.0833333333333333,0,0.0,1,0.4539999999999999,1.0,1.1666666666666667,0.1666666666666667
1,17,1.0,9254.0,1,1,118.0,1,11,34,5.0,0.0,122.2,1,0,0,1,0,0,22,0,0,6,10,4.0,10.5,0,0,6,14,1,11.0,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Low,Low,Young Adult,0.6666666666666666,0.1666666666666666,0.4166666666666666,0.5,0,10.75,0,12,5.0,0.4166666666666667,24,2.0,0,0.0,1,0.5253333333333333,1.6666666666666667,2.333333333333333,0.6666666666666667
1,15,1.0,9147.0,1,1,150.0,1,38,1,9.0,1.0,150.0,0,0,0,1,1,0,19,0,0,5,5,5.0,10.6,0,0,5,8,5,11.6,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,1.0,0,11.1,0,10,10.0,1.0,13,1.3,0,0.0,1,0.3523333333333333,1.0,1.6,0.6000000000000001
1,39,1.0,8378.5,1,1,133.1,1,37,37,9.0,5.0,135.5,0,0,0,1,0,0,34,0,0,6,6,0.0,7.399999999999999,0,0,6,6,0,6.874999999999999,0,11.1,0.6,2.02,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,12,1.0,0,0.0,1,0.462,1.0,1.0,0.0
1,16,2.0,9238.0,1,1,122.0,1,19,37,9.0,7.0,127.3,1,0,0,1,0,0,19,0,0,6,8,4.0,11.25,0,0,6,6,6,12.0,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.6666666666666666,1.0,0.8333333333333333,0.75,0,11.625,0,12,10.0,0.8333333333333334,14,1.1666666666666667,0,0.0,1,0.4539999999999999,1.3333333333333333,1.0,-0.3333333333333332
1,43,1.0,9670.0,1,1,127.0,1,37,37,9.0,9.0,127.0,1,0,0,1,1,0,23,0,0,9,11,6.0,10.5,0,0,10,10,10,11.7,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.6666666666666666,1.0,0.8333333333333333,1.1999999999999993,1,11.1,0,19,16.0,0.8421052631578947,21,1.105263157894737,0,0.0,1,0.0613333333333332,1.2222222222222223,1.0,-0.2222222222222223
1,1,2.0,9773.0,1,1,122.0,1,37,37,9.0,9.0,126.9,1,0,0,1,0,0,19,0,0,6,11,4.0,11.0,0,0,6,11,3,11.666666666666666,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.6666666666666666,0.5,0.5833333333333333,0.6666666666666661,0,11.333333333333332,0,12,7.0,0.5833333333333334,22,1.8333333333333333,0,0.0,1,0.0613333333333332,1.8333333333333333,1.8333333333333333,0.0
1,18,3.0,9500.0,1,1,131.0,1,19,1,4.0,7.0,127.5,1,0,0,1,0,0,18,0,0,7,7,7.0,13.457142857142856,0,0,8,8,8,14.5125,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,1.0553571428571438,1,13.984821428571427,0,15,15.0,1.0,15,1.0,0,0.0,1,0.1523333333333333,1.0,1.0,0.0
1,1,2.0,9085.0,1,1,130.0,1,19,19,16.5,16.5,122.0,0,0,0,1,0,0,20,0,0,5,6,5.0,12.6,0,0,5,8,4,12.333333333333334,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,0.8,0.9,-0.2666666666666657,0,12.466666666666669,0,10,9.0,0.9,14,1.4,0,0.0,1,0.5253333333333333,1.2,1.6,0.4000000000000001
1,17,3.5,9085.0,1,1,130.0,1,19,19,16.5,7.0,115.8,0,0,0,1,0,0,18,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.874999999999999,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,0,0.0,0,0.0,1,-0.0166666666666666,0.0,0.0,0.0
1,17,1.0,9670.0,1,1,130.0,1,3,19,5.0,5.0,121.6,0,0,0,1,0,0,18,0,0,6,6,6.0,13.666666666666666,0,0,6,8,5,13.6,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,-0.0666666666666664,0,13.633333333333333,0,12,11.0,0.9166666666666666,14,1.1666666666666667,0,0.0,1,0.7576666666666666,1.0,1.3333333333333333,0.3333333333333332
1,17,3.5,9147.0,1,1,122.0,1,19,19,5.0,7.0,116.4,1,0,0,1,0,0,18,0,0,5,5,5.0,11.6,0,0,5,5,5,11.8,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.200000000000001,0,11.7,0,10,10.0,1.0,10,1.0,0,0.0,1,0.462,1.0,1.0,0.0
1,39,1.0,9130.0,1,1,114.0,1,38,38,9.0,10.0,120.0,0,0,0,1,0,0,24,0,0,6,9,6.0,12.571428571428571,0,0,6,10,5,12.833333333333334,0,11.1,0.6,2.02,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,1.0,0.8333333333333334,0.9166666666666669,0.2619047619047627,0,12.702380952380953,0,12,11.0,0.9166666666666666,19,1.5833333333333333,0,0.0,1,0.462,1.5,1.6666666666666667,0.1666666666666667
1,17,3.5,9853.0,1,1,143.0,1,37,37,9.0,5.0,127.3,1,0,0,1,0,0,18,0,0,6,7,5.0,11.8,0,0,6,7,5,11.4,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.4000000000000003,0,11.6,0,12,10.0,0.8333333333333334,14,1.1666666666666667,0,0.0,1,0.4539999999999999,1.1666666666666667,1.1666666666666667,0.0
1,1,3.0,9147.0,1,1,127.0,1,1,38,5.0,7.0,123.5,1,0,0,1,0,0,19,0,0,5,5,5.0,11.6,0,0,5,11,3,12.666666666666666,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.6,0.8,1.0666666666666664,0,12.133333333333333,0,10,8.0,0.8,16,1.6,0,0.0,1,0.0613333333333332,1.0,2.2,1.2000000000000002
1,17,3.0,9238.0,1,1,141.0,1,19,38,9.0,7.0,125.6,1,0,0,1,0,0,19,0,0,6,8,6.0,11.333333333333334,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.5,0,11.583333333333334,0,12,12.0,1.0,14,1.1666666666666667,0,0.0,1,0.7576666666666666,1.3333333333333333,1.0,-0.3333333333333332
1,1,1.0,9254.0,1,1,129.0,1,38,38,6.0,6.0,118.5,1,0,0,1,0,0,18,0,0,6,6,6.0,10.666666666666666,0,0,6,6,6,11.5,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.8333333333333339,0,11.083333333333332,0,12,12.0,1.0,12,1.0,0,0.0,1,0.5253333333333333,1.0,1.0,0.0
1,1,2.0,9130.0,1,1,140.0,1,19,37,9.0,9.0,129.5,1,0,0,1,0,0,18,0,0,5,10,4.0,13.5,0,0,5,5,5,13.4,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8,1.0,0.9,-0.0999999999999996,0,13.45,0,10,9.0,0.9,15,1.5,0,0.0,1,-0.0166666666666666,2.0,1.0,-1.0
1,1,1.0,8378.5,1,1,137.0,1,19,19,5.0,5.0,134.6,1,0,0,1,0,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,0.4539999999999999,0.0,0.0,0.0
1,44,1.0,9085.0,1,1,140.0,1,4,4,2.0,6.0,140.0,0,0,0,1,0,0,22,0,0,6,9,6.0,13.333333333333334,0,0,6,9,4,11.5,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,High,High,Young Adult,1.0,0.6666666666666666,0.8333333333333333,-1.833333333333334,0,12.416666666666668,0,12,10.0,0.8333333333333334,18,1.5,0,0.0,1,0.1523333333333333,1.5,1.5,0.0
1,1,1.0,9254.0,1,1,143.0,1,2,37,1.0,1.0,133.2,1,0,0,1,0,0,19,0,0,6,9,5.0,13.4,0,0,6,16,2,13.5,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,High,Medium,Teen,0.8333333333333334,0.3333333333333333,0.5833333333333334,0.0999999999999996,0,13.45,0,12,7.0,0.5833333333333334,25,2.083333333333333,0,0.0,1,0.4539999999999999,1.5,2.6666666666666665,1.1666666666666663
1,17,1.0,9238.0,1,1,138.0,1,37,37,9.0,9.0,133.5,1,0,0,1,0,0,21,0,0,6,8,3.0,10.2,0,0,6,13,4,12.25,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.5,0.6666666666666666,0.5833333333333333,2.0500000000000007,0,11.225,0,12,7.0,0.5833333333333334,21,1.75,0,0.0,1,-0.0166666666666666,1.3333333333333333,2.1666666666666665,0.8333333333333333
1,17,1.0,9773.0,1,1,120.0,1,19,38,9.0,7.0,117.9,1,0,0,1,0,0,21,0,0,6,6,5.0,13.0,0,0,6,7,6,12.833333333333334,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.8333333333333334,1.0,0.9166666666666669,-0.166666666666666,0,12.916666666666668,0,12,11.0,0.9166666666666666,13,1.0833333333333333,0,0.0,1,0.7576666666666666,1.0,1.1666666666666667,0.1666666666666667
1,1,3.0,9500.0,1,1,144.0,1,38,38,5.0,7.0,128.0,1,0,0,1,0,0,18,0,0,8,11,7.0,12.90857142857143,0,0,8,11,7,12.90857142857143,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.875,0.875,0.875,0.0,0,12.90857142857143,0,16,14.0,0.875,22,1.375,0,0.0,1,0.4539999999999999,1.375,1.375,0.0
1,1,3.5,9853.0,1,1,123.0,1,1,12,4.0,9.0,113.2,1,0,0,1,0,0,20,0,0,6,12,4.0,12.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.6666666666666666,0.1666666666666666,0.4166666666666666,-2.0,0,11.0,0,12,5.0,0.4166666666666667,23,1.9166666666666667,0,0.0,1,0.4539999999999999,2.0,1.8333333333333333,-0.1666666666666667
1,1,3.0,9254.0,1,1,129.0,1,37,38,7.0,7.0,122.0,1,0,0,1,0,0,18,0,0,6,9,6.0,10.833333333333334,0,0,6,8,5,11.0,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,0.166666666666666,0,10.916666666666668,0,12,11.0,0.9166666666666666,17,1.4166666666666667,0,0.0,1,0.5253333333333333,1.5,1.3333333333333333,-0.1666666666666667
1,16,3.0,9070.0,1,1,152.0,1,1,38,4.0,8.0,156.9,1,0,0,1,0,0,19,0,0,6,6,6.0,15.333333333333334,0,0,6,9,6,15.833333333333334,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.5,0,15.583333333333334,0,12,12.0,1.0,15,1.25,0,0.0,1,-0.0166666666666666,1.0,1.5,0.5
1,1,2.0,9500.0,1,1,130.0,1,1,38,9.0,9.0,125.1,1,0,0,1,0,0,18,0,0,7,9,6.0,12.816666666666668,0,0,8,11,6,12.875,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8571428571428571,0.75,0.8035714285714286,0.0583333333333317,1,12.845833333333337,0,15,12.0,0.8,20,1.3333333333333333,0,0.0,1,0.462,1.2857142857142858,1.375,0.0892857142857141
1,15,1.0,9147.0,1,1,133.1,1,41,1,3.0,4.0,100.0,0,0,0,1,1,0,26,0,0,7,7,6.0,13.0,0,0,6,6,2,14.0,0,11.1,0.6,2.02,Single,Special_Entry,Secondary,High,Medium,Adult,0.8571428571428571,0.3333333333333333,0.5952380952380952,1.0,-1,13.5,0,13,8.0,0.6153846153846154,13,1.0,0,0.0,1,0.462,1.0,1.0,0.0
1,15,1.0,9119.0,1,1,160.0,1,1,3,16.5,16.5,160.0,0,0,0,1,0,0,19,0,0,6,11,2.0,13.5,0,0,5,11,2,11.0,0,8.9,1.4,3.51,Single,Special_Entry,Secondary,Medium,High,Teen,0.3333333333333333,0.4,0.3666666666666667,-2.5,-1,12.25,0,11,4.0,0.3636363636363636,22,2.0,0,0.0,1,0.7576666666666666,1.8333333333333333,2.2,0.3666666666666669
1,39,1.0,8378.5,1,1,140.0,1,37,37,9.0,9.0,101.0,0,0,0,1,0,0,34,0,0,6,7,6.0,12.5,0,0,6,6,6,12.166666666666666,0,15.5,2.8,-4.06,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.0,1.0,1.0,-0.3333333333333339,0,12.333333333333332,0,12,12.0,1.0,13,1.0833333333333333,0,0.0,1,-0.4393333333333333,1.1666666666666667,1.0,-0.1666666666666667
1,18,1.0,9670.0,1,1,133.0,1,1,1,9.0,9.0,121.5,1,0,0,1,0,0,19,0,0,6,7,6.0,13.0,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,1.333333333333334,0,13.666666666666668,0,12,12.0,1.0,13,1.0833333333333333,0,0.0,1,0.3523333333333333,1.1666666666666667,1.0,-0.1666666666666667
1,1,1.0,9085.0,1,1,138.0,1,38,37,9.0,6.0,126.8,1,0,0,1,1,0,18,0,0,5,6,4.0,11.75,0,0,5,10,5,12.571428571428571,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8,1.0,0.9,0.8214285714285712,0,12.160714285714285,0,10,9.0,0.9,16,1.6,0,0.0,1,0.4539999999999999,1.2,2.0,0.8
1,1,3.5,9670.0,1,1,142.0,1,19,19,7.0,3.0,132.9,0,0,0,1,1,0,19,0,0,5,5,4.0,12.5,0,0,5,5,4,14.25,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8,0.8,0.8,1.75,0,13.375,0,10,8.0,0.8,10,1.0,0,0.0,1,0.5253333333333333,1.0,1.0,0.0
1,1,1.0,8378.5,1,1,115.0,1,1,1,9.0,9.0,134.3,1,0,0,1,1,0,25,0,0,10,16,10.5,11.61111111111111,0,0,10,16,12,12.055555555555555,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Adult,1.05,1.2,1.125,0.4444444444444446,0,11.833333333333332,0,20,22.5,1.125,32,1.6,0,0.0,1,0.3523333333333333,1.6,1.6,0.0
1,17,3.5,9254.0,1,1,125.0,1,1,1,4.0,3.0,120.5,1,0,0,1,1,0,18,0,0,6,6,6.0,14.0,0,0,6,6,6,14.666666666666666,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.6666666666666661,0,14.333333333333332,0,12,12.0,1.0,12,1.0,0,0.0,1,0.462,1.0,1.0,0.0
1,17,1.0,9003.0,1,1,162.5,1,1,4,9.0,5.0,144.1,1,0,0,1,1,0,26,0,0,6,8,0.0,7.399999999999999,0,0,6,10,0,6.874999999999999,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,High,Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,18,1.5,0,0.0,1,-0.1719999999999999,1.3333333333333333,1.6666666666666667,0.3333333333333335
1,43,1.0,9991.0,1,1,140.0,1,1,1,6.0,6.0,100.0,0,0,0,1,1,0,34,0,0,5,5,5.0,13.8,0,0,5,6,5,13.833333333333334,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.0,1.0,1.0,0.0333333333333332,0,13.816666666666666,0,10,10.0,1.0,11,1.1,0,0.0,1,0.0613333333333332,1.0,1.2,0.1999999999999999
1,1,2.0,9254.0,1,1,110.0,1,4,19,4.0,3.0,114.8,1,0,0,1,1,0,18,0,0,5,6,0.0,7.399999999999999,0,0,5,5,0,6.874999999999999,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,High,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,10,0.0,0.0,11,1.1,0,0.0,1,-0.0166666666666666,1.2,1.0,-0.1999999999999999
1,1,1.0,8378.5,1,1,114.0,1,3,29,3.0,5.0,111.9,0,0,0,1,1,0,18,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,High,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,0.0613333333333332,0.0,0.0,0.0
1,17,3.0,9119.0,1,1,138.0,1,1,19,4.0,3.0,125.4,1,0,0,1,1,0,18,0,0,5,9,4.0,12.25,0,0,5,9,3,12.333333333333334,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8,0.6,0.7,0.0833333333333339,0,12.291666666666668,0,10,7.0,0.7,18,1.8,0,0.0,1,0.7576666666666666,1.8,1.8,0.0
1,44,1.0,9003.0,1,1,140.0,1,37,37,9.0,4.0,140.0,0,0,0,1,1,0,20,0,0,6,12,3.0,11.5,0,0,6,12,3,13.666666666666666,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.5,0.5,0.5,2.166666666666666,0,12.583333333333332,0,12,6.0,0.5,24,2.0,0,0.0,1,0.3523333333333333,2.0,2.0,0.0
1,44,1.0,9070.0,1,1,140.0,1,1,19,4.0,4.0,140.0,0,0,0,1,1,0,25,0,0,7,9,6.0,12.571428571428571,0,0,9,9,9,12.555555555555555,0,16.2,0.3,-0.92,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.8571428571428571,1.0,0.9285714285714286,-0.0158730158730158,2,12.563492063492063,0,16,15.0,0.9375,18,1.125,0,0.0,1,-0.1719999999999999,1.2857142857142858,1.0,-0.2857142857142858
1,17,1.0,9130.0,1,1,132.0,1,2,1,4.0,1.0,127.8,0,0,0,1,1,0,18,0,0,6,9,6.0,12.0,0,0,6,10,5,12.166666666666666,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,0.166666666666666,0,12.083333333333332,0,12,11.0,0.9166666666666666,19,1.5833333333333333,0,0.0,1,0.462,1.5,1.6666666666666667,0.1666666666666667
